"SR","FRic","FEve","FDiv","FDis","RaoQ","sev.blueplots","n_trait","traits","mean_cor","min_cor","max_cor"
5,0.00968898600354116,0.768661613868188,0.474166366736026,0.0548329389706205,0.00452835938084454,"5 E 1",5,202,NA,NA,NA
5,0.0421499688414082,0.556764720728087,0.945248244585709,0.145260548750866,0.03586513921076,"4 W 1",5,202,NA,NA,NA
5,0.21413358503476,0.563332515398916,0.973110883008173,0.118878717093311,0.0337373909569441,"2 W 1",5,202,NA,NA,NA
8,0.107776513261228,0.372366325395502,0.688279279792647,0.0755774907665283,0.00865072073944587,"5 N 3",5,202,NA,NA,NA
2,NA,NA,NA,0.0408950999939423,0.00267453833210068,"5 E 3",5,202,NA,NA,NA
2,NA,NA,NA,0.00319847131042247,0.000225094550927012,"1 E 3",5,202,NA,NA,NA
3,0.000783336536423086,0.984339962165185,0.262763104221379,0.0420862575998451,0.00315220243412695,"2 E 1",5,202,NA,NA,NA
3,0.00161586901831622,0.835079278452426,0.733928778900918,0.0574729359768086,0.00375931860474372,"3 E 1",5,202,NA,NA,NA
2,NA,NA,NA,0.0635510089772865,0.00415623411065396,"2 N 1",5,202,NA,NA,NA
3,0.0657595304994134,0.360024059408753,0.650271856960386,0.079842391077731,0.0130977288304817,"3 N 1",5,202,NA,NA,NA
4,0.0965527164069848,0.366968154904436,0.902789663615807,0.0656365182553267,0.0104278361069014,"1 W 3",5,202,NA,NA,NA
4,0.23389184354893,0.152453015290539,0.843946899123914,0.0919739201533489,0.020567646553139,"3 W 3",5,202,NA,NA,NA
2,NA,NA,NA,0.0456164794050292,0.00298331640617835,"3 N 3",5,202,NA,NA,NA
5,0.0965527164069848,0.288039738329019,0.74570139210644,0.0743801915754744,0.0073869593879379,"1 W 1",5,202,NA,NA,NA
2,NA,NA,NA,0.0344514068760919,0.00824563813095299,"5 W 3",5,202,NA,NA,NA
6,0.118164178027763,0.841362694860917,0.990711803732206,0.253181342324187,0.0703514962866093,"4 E 1",5,202,NA,NA,NA
3,0.000783336536423086,0.546538516061807,0.722460133654095,0.0590148405393069,0.00441814555615546,"2 N 3",5,202,NA,NA,NA
5,0.0498065031061979,0.657123831599756,0.544395172154926,0.0649353587347329,0.0211385638405583,"5 W 1",5,202,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",5,202,NA,NA,NA
2,NA,NA,NA,0.0650516611641266,0.00425437671936378,"1 E 1",5,202,NA,NA,NA
2,NA,NA,NA,0.0429570344202091,0.00188109457454129,"4 N 1",5,202,NA,NA,NA
3,0.000199040091364548,0.960289143934438,0.157059747725375,0.0205263094049744,0.00166591684280745,"5 N 1",5,202,NA,NA,NA
2,NA,NA,NA,0.046797312205239,0.0030605428364458,"4 N 3",5,202,NA,NA,NA
4,0.00796263767265579,0.619165541015778,0.692314721106174,0.0480898020285291,0.00320763301410181,"1 N 1",5,202,NA,NA,NA
9,0.218026387294133,0.463578663649215,0.960045255091757,0.186636221164287,0.0575666184554725,"4 E 3",5,202,NA,NA,NA
3,0.0591719765422038,0.381539769781257,0.700185565196371,0.104557990959929,0.0237931527622088,"3 W 1",5,202,NA,NA,NA
3,0.000783336536423086,0.654003816380433,0.603753313701419,0.0636393240995626,0.00433109492561914,"2 E 3",5,202,NA,NA,NA
2,NA,NA,NA,0.00816648954919795,0.000534088175386902,"2 W 3",5,202,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",5,202,NA,NA,NA
3,0.059379639572171,0.411444982857571,0.633957108964311,0.0696394900160709,0.00742825858859171,"3 E 3",5,202,NA,NA,NA
5,0.010099848471724,0.698085343373123,0.613814745780696,0.070409570314579,0.00653546405015292,"5 E 1",5,203,NA,NA,NA
5,0.0499348294165696,0.463020236066787,0.935220152666615,0.11597194687641,0.0249391065145181,"4 W 1",5,203,NA,NA,NA
5,0.177870560877828,0.503240166031934,0.977671355663735,0.102760318563252,0.0216832324721639,"2 W 1",5,203,NA,NA,NA
8,0.0769533151377445,0.301338854407054,0.802128660795337,0.0884944838522298,0.00933475620453842,"5 N 3",5,203,NA,NA,NA
2,NA,NA,NA,0.0409743496692658,0.00268491422882725,"5 E 3",5,203,NA,NA,NA
2,NA,NA,NA,0.00477418042562658,0.000501507830337452,"1 E 3",5,203,NA,NA,NA
3,0.00148659614530625,0.920874561329586,0.388502295727012,0.0428953426628851,0.00360906342135652,"2 E 1",5,203,NA,NA,NA
3,0.00222598730027364,0.871149042737219,0.999087930933263,0.0576311472444718,0.00378609054545153,"3 E 1",5,203,NA,NA,NA
2,NA,NA,NA,0.0636741630184474,0.00417235826015146,"2 N 1",5,203,NA,NA,NA
3,0.0489362268433675,0.430355173138652,0.676994958550824,0.0739012752517422,0.0081111540503878,"3 N 1",5,203,NA,NA,NA
4,0.0515195030688474,0.455304908486249,0.902834820343994,0.0679374127225683,0.00855347563348361,"1 W 3",5,203,NA,NA,NA
4,0.174971734070157,0.123587207226993,0.771396421457738,0.0859867310459604,0.0155557194838243,"3 W 3",5,203,NA,NA,NA
2,NA,NA,NA,0.0457048785331102,0.00299489021036042,"3 N 3",5,203,NA,NA,NA
5,0.0515195030688474,0.877216617905938,0.694123855523905,0.0769901188812386,0.00752842447972312,"1 W 1",5,203,NA,NA,NA
2,NA,NA,NA,0.0233563587896704,0.00378983780867376,"5 W 3",5,203,NA,NA,NA
6,0.0864927777645997,0.86505379178616,0.89423522319528,0.183466533790383,0.0362641727145996,"4 E 1",5,203,NA,NA,NA
3,0.00148659614530625,0.47443211614976,0.783537984251958,0.0612116197918412,0.00501416197180627,"2 N 3",5,203,NA,NA,NA
5,0.0740972635030635,0.611770970999031,0.432498639841337,0.0782457555160321,0.0184884325646709,"5 W 1",5,203,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",5,203,NA,NA,NA
2,NA,NA,NA,0.0651777232847053,0.00427088161403895,"1 E 1",5,203,NA,NA,NA
2,NA,NA,NA,0.0629251836669051,0.00403637056961341,"4 N 1",5,203,NA,NA,NA
3,0.000721538659251391,0.977508089087821,0.244895329611539,0.0292604703340189,0.00255458437841132,"5 N 1",5,203,NA,NA,NA
2,NA,NA,NA,0.0468879996420915,0.00307241624129368,"4 N 3",5,203,NA,NA,NA
4,0.00878194885325048,0.571833816726411,0.81445106740467,0.0512087355634248,0.00380538777321963,"1 N 1",5,203,NA,NA,NA
9,0.191007529664613,0.681344808171675,0.816606857102996,0.142265992569707,0.0359638480428506,"4 E 3",5,203,NA,NA,NA
3,0.0396004879803367,0.445501681078652,0.742900159090098,0.0904454634986993,0.0140291895375876,"3 W 1",5,203,NA,NA,NA
3,0.00148659614530625,0.573311743662416,0.687245256646493,0.06434151896153,0.00452483109297565,"2 E 3",5,203,NA,NA,NA
2,NA,NA,NA,0.00818231520179208,0.00053616017550901,"2 W 3",5,203,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",5,203,NA,NA,NA
3,0.0416788541910111,0.475171219019877,0.633659220835442,0.0683276533851235,0.00588737144772244,"3 E 3",5,203,NA,NA,NA
5,0.00477154749880691,0.789782781307193,0.649532634318867,0.0433387471846504,0.00227266716589318,"5 E 1",5,204,NA,NA,NA
5,0.0373424785210801,0.616626747986952,0.976781714708203,0.139145550221276,0.0329258576922484,"4 W 1",5,204,NA,NA,NA
5,0.169965048712638,0.569377756870973,0.976888420452017,0.11101053515682,0.0308712004856729,"2 W 1",5,204,NA,NA,NA
8,0.139218608772552,0.221961269680603,0.36756361810849,0.0489790061614071,0.00500124168772846,"5 N 3",5,204,NA,NA,NA
2,NA,NA,NA,0.0131539707508505,0.000276706920750113,"5 E 3",5,204,NA,NA,NA
2,NA,NA,NA,0.00113461878219249,2.83256575048322e-05,"1 E 3",5,204,NA,NA,NA
3,7.60984540884104e-05,0.878950258657576,0.615235520603634,0.0139687229142196,0.000403766316802074,"2 E 1",5,204,NA,NA,NA
3,0.000264443067690168,0.897510490294269,0.999342186462676,0.0184984892191895,0.000389495563496175,"3 E 1",5,204,NA,NA,NA
2,NA,NA,NA,0.0204412781335195,0.000430002714439446,"2 N 1",5,204,NA,NA,NA
3,0.0147777313018325,0.21999915168605,0.615157130600109,0.0390729456091289,0.00866972859333577,"3 N 1",5,204,NA,NA,NA
4,0.0402166629300749,0.220711595716537,0.548495973728197,0.0415408316665486,0.00789122308865491,"1 W 3",5,204,NA,NA,NA
4,0.141237304994829,0.148416483463609,0.884786562981941,0.053932832247371,0.0159819925787111,"3 W 3",5,204,NA,NA,NA
2,NA,NA,NA,0.0146726095776612,0.000308653006191361,"3 N 3",5,204,NA,NA,NA
5,0.0402927613841634,0.067445365577862,0.474118182915597,0.0303180942561592,0.00309332385230011,"1 W 1",5,204,NA,NA,NA
2,NA,NA,NA,0.0325729399324214,0.00737096357097399,"5 W 3",5,204,NA,NA,NA
6,0.0943577307931468,0.764654637761576,0.983696195993771,0.24260713087478,0.0648626622783332,"4 E 1",5,204,NA,NA,NA
3,7.60984540884104e-05,0.444461523757906,0.872158276386453,0.0199884320496842,0.000552772978542189,"2 N 3",5,204,NA,NA,NA
5,0.0702445308725789,0.208662722795811,0.655655568092535,0.059717173358096,0.0174657865377977,"5 W 1",5,204,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",5,204,NA,NA,NA
2,NA,NA,NA,0.0209239651785645,0.000440156518826743,"1 E 1",5,204,NA,NA,NA
2,NA,NA,NA,0.0239302675634391,0.000583763794494774,"4 N 1",5,204,NA,NA,NA
3,0.000285624146357371,0.851640233588271,0.632425920686168,0.018940739050059,0.000944137288848926,"5 N 1",5,204,NA,NA,NA
2,NA,NA,NA,0.0150524262333951,0.0003166428291314,"4 N 3",5,204,NA,NA,NA
4,0.00413374295812662,0.457153017167954,0.849272057430137,0.0174700510578756,0.000566738896098474,"1 N 1",5,204,NA,NA,NA
9,0.21626198556028,0.621410177059999,0.844286336438636,0.183082766244251,0.0544568419653246,"4 E 3",5,204,NA,NA,NA
3,0.0121218407930693,0.24175965282401,0.645331199750642,0.0674950539335667,0.0149340169166358,"3 W 1",5,204,NA,NA,NA
3,7.60984540884104e-05,0.539302929811766,0.820317082571455,0.0207512162083812,0.000477596879836189,"2 E 3",5,204,NA,NA,NA
2,NA,NA,NA,0.00262676371211192,5.52565998574713e-05,"2 W 3",5,204,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",5,204,NA,NA,NA
3,0.0129609860632852,0.26477099898324,0.604858183195047,0.0255653163132146,0.0028372584406586,"3 E 3",5,204,NA,NA,NA
5,0.010118409735152,0.75932838012729,0.581073947363397,0.0565719308958561,0.00369434179200519,"5 E 1",5,205,NA,NA,NA
5,0.0934622170218483,0.460441666894108,0.936714367888149,0.109596917625945,0.0224088210428153,"4 W 1",5,205,NA,NA,NA
5,0.111651123005424,0.502834177358292,0.991620758074025,0.0941821779329469,0.0192136126995707,"2 W 1",5,205,NA,NA,NA
8,0.0955761826499311,0.841684734261858,0.521618002523488,0.0639680713554306,0.00513344579052274,"5 N 3",5,205,NA,NA,NA
2,NA,NA,NA,0.0132332204261756,0.000280051156868512,"5 E 3",5,205,NA,NA,NA
2,NA,NA,NA,0.00271032789739668,0.000161630655145456,"1 E 3",5,205,NA,NA,NA
3,0.000918096878320741,0.734674923371101,0.35443899220664,0.0149401922285355,0.000665028555743771,"2 E 1",5,205,NA,NA,NA
3,0.00175419712048569,0.613355009337283,0.477866317595771,0.0186626721750368,0.000402696449837158,"3 E 1",5,205,NA,NA,NA
2,NA,NA,NA,0.0205644321746827,0.000435199659296262,"2 N 1",5,205,NA,NA,NA
3,0.0130446365457682,0.266973260830234,0.618906075830919,0.0318473005290695,0.00395340831871122,"3 N 1",5,205,NA,NA,NA
4,0.0421162713633793,0.300098993525663,0.548547108264886,0.0422696046088485,0.0049154330341291,"1 W 3",5,205,NA,NA,NA
4,0.045997083423069,0.115475621424675,0.931753993111048,0.0461843803524629,0.0112938508262589,"3 W 3",5,205,NA,NA,NA
2,NA,NA,NA,0.0147610087057439,0.000312383337650217,"3 N 3",5,205,NA,NA,NA
5,0.0421162713633793,0.67921664743654,0.550700476713603,0.0329913161894604,0.00249159919634734,"1 W 1",5,205,NA,NA,NA
2,NA,NA,NA,0.0214778918459999,0.00320474626636033,"5 W 3",5,205,NA,NA,NA
6,0.0598101328129193,0.809104326350809,0.797870787546602,0.170728391150986,0.0320164648901718,"4 E 1",5,205,NA,NA,NA
3,0.000918096878320741,0.349284509549797,0.740818737033493,0.0221816925102093,0.000841330547244615,"2 N 3",5,205,NA,NA,NA
5,0.0914753369679315,0.0988280639487072,0.662859452556142,0.068060758347031,0.0146946333618301,"5 W 1",5,205,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",5,205,NA,NA,NA
2,NA,NA,NA,0.0210500272991456,0.00044547618095886,"1 E 1",5,205,NA,NA,NA
2,NA,NA,NA,0.0438984168101349,0.00196444449658783,"4 N 1",5,205,NA,NA,NA
3,6.73603146909407e-05,0.964181007008066,0.144577080052487,0.0257085136270086,0.00157958551609039,"5 N 1",5,205,NA,NA,NA
2,NA,NA,NA,0.0151431136702494,0.000320469724327741,"4 N 3",5,205,NA,NA,NA
4,0.00244094469853057,0.382087176181843,0.397950482069237,0.0205687190750991,0.000984134182875068,"1 N 1",5,205,NA,NA,NA
9,0.157497923528565,0.540621873036969,0.899702800589808,0.13883778068229,0.0328795947894673,"4 E 3",5,205,NA,NA,NA
3,0.00844073598421398,0.290365975350811,0.660229787578573,0.0489355165026871,0.00686887771504328,"3 W 1",5,205,NA,NA,NA
3,0.000918096878320741,0.429423185425873,0.633267103617049,0.0214517300390136,0.000572026439688524,"2 E 3",5,205,NA,NA,NA
2,NA,NA,NA,0.00264258936470637,5.59244223915889e-05,"2 W 3",5,205,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",5,205,NA,NA,NA
3,0.0110973169553669,0.315473167897829,0.606995365688769,0.0240389330562117,0.0015304934427737,"3 E 3",5,205,NA,NA,NA
5,0.00597735894631118,0.783939068107765,0.963151766602466,0.0476153681858458,0.00275914175590806,"5 E 1",5,206,NA,NA,NA
5,0.127151839200757,0.503714045778203,0.943808441376822,0.164178349070355,0.0472257061153172,"4 W 1",5,206,NA,NA,NA
5,0.11114177785461,0.354228357731766,0.990167326564834,0.113872700699045,0.0336499573407292,"2 W 1",5,206,NA,NA,NA
8,0.112922605699848,0.809822227450483,0.655359441852355,0.0595513772533946,0.00583418071330455,"5 N 3",5,206,NA,NA,NA
2,NA,NA,NA,0.0131715716238082,0.000277447920077196,"5 E 3",5,206,NA,NA,NA
2,NA,NA,NA,0.00262965359373933,0.000152151818478454,"1 E 3",5,206,NA,NA,NA
3,0.000987387043628382,0.764009883821457,0.464837351781929,0.0146378051072467,0.000579610562646448,"2 E 1",5,206,NA,NA,NA
3,0.00138611386578714,0.620632979582014,0.519605216306172,0.0185731608839224,0.000398383560352621,"3 E 1",5,206,NA,NA,NA
2,NA,NA,NA,0.0204686299002473,0.000431154227821111,"2 N 1",5,206,NA,NA,NA
3,0.0119672173499469,0.223472282064957,0.616129422933487,0.0383786693162465,0.00813294686334077,"3 N 1",5,206,NA,NA,NA
4,0.0508086742817308,0.644554931555882,0.726147129381342,0.0363095536045848,0.00536059159244846,"1 W 3",5,206,NA,NA,NA
4,0.0225248126796952,0.153542808454105,0.967076850274816,0.0571783664272213,0.0183162967465379,"3 W 3",5,206,NA,NA,NA
2,NA,NA,NA,0.0146922424886678,0.000309479554617651,"3 N 3",5,206,NA,NA,NA
5,0.0508086742817308,0.623150094126195,0.732905719054263,0.0311489722824215,0.00251315180827166,"1 W 1",5,206,NA,NA,NA
2,NA,NA,NA,0.0355010940691801,0.00875575947182364,"5 W 3",5,206,NA,NA,NA
6,0.0478246144077879,0.267141802279434,0.875751168397447,0.243467108144486,0.0653652398861518,"4 E 1",5,206,NA,NA,NA
3,0.000987387043628382,0.367702990251028,0.771815856903733,0.0215320009131404,0.000748943441779444,"2 N 3",5,206,NA,NA,NA
5,0.115754740334126,0.0808352484041489,0.583815899794327,0.0681818636417358,0.0200548018749935,"5 W 1",5,206,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",5,206,NA,NA,NA
2,NA,NA,NA,0.0209519628121198,0.000441335223296358,"1 E 1",5,206,NA,NA,NA
2,NA,NA,NA,0.038551311139682,0.00151502693295151,"4 N 1",5,206,NA,NA,NA
3,0.000297556860051501,0.983386254569868,0.484113326230361,0.0206909537897992,0.00112842459807021,"5 N 1",5,206,NA,NA,NA
2,NA,NA,NA,0.015072567363922,0.000317490773673863,"4 N 3",5,206,NA,NA,NA
4,0.00163219790421246,0.360224654404384,0.587817660910604,0.0194815362598421,0.000825294011284241,"1 N 1",5,206,NA,NA,NA
9,0.200778293453982,0.452288503365043,0.989108027676861,0.189271216233774,0.058641046925205,"4 E 3",5,206,NA,NA,NA
3,0.00929241627777629,0.232897722530979,0.646327660487664,0.0726096044590431,0.0175949736128126,"3 W 1",5,206,NA,NA,NA
3,0.000987387043628382,0.450913191471612,0.682878262082713,0.0212005611247096,0.000539965382685208,"2 E 3",5,206,NA,NA,NA
2,NA,NA,NA,0.00263027849371379,5.54045726772339e-05,"2 W 3",5,206,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",5,206,NA,NA,NA
3,0.0115919636274676,0.267676050181817,0.604785117640577,0.0254680711706478,0.00273036053752138,"3 E 3",5,206,NA,NA,NA
5,0.00313909828818446,0.881947233562687,0.452991759083983,0.0643180346634085,0.00519598579764192,"5 E 1",5,207,NA,NA,NA
5,0.0596815423464219,0.5778804325155,0.943899303317293,0.0881251123013216,0.0136577141992674,"4 W 1",5,207,NA,NA,NA
5,0.150469924962947,0.509971349194412,0.894800281882515,0.0903233670176564,0.0152586378608332,"2 W 1",5,207,NA,NA,NA
8,0.121634011956571,0.236373664624495,0.592934774721695,0.0719915069554158,0.00708238585220399,"5 N 3",5,207,NA,NA,NA
2,NA,NA,NA,0.0383507391255579,0.00235208902067375,"5 E 3",5,207,NA,NA,NA
2,NA,NA,NA,0.00406459996277801,0.000363509428947015,"1 E 3",5,207,NA,NA,NA
3,0.000947237863155716,0.930927728971452,0.241008645330171,0.0400469333553993,0.00310755291573009,"2 E 1",5,207,NA,NA,NA
3,0.00135191563825409,0.932627026756583,0.485857641297823,0.0539277571701945,0.00331285865931945,"3 E 1",5,207,NA,NA,NA
2,NA,NA,NA,0.059597070720329,0.00365514769472031,"2 N 1",5,207,NA,NA,NA
3,0.0396571156483804,0.426214107071446,0.65266775030797,0.0693615267249385,0.00723349317347064,"3 N 1",5,207,NA,NA,NA
4,0.0595714175939587,0.5991140224883,0.892782985156877,0.0769005914062902,0.0105156339205347,"1 W 3",5,207,NA,NA,NA
4,0.160291857920936,0.119706888734363,0.715339815420456,0.0763523444393036,0.0103884841636968,"3 W 3",5,207,NA,NA,NA
2,NA,NA,NA,0.0427783695784531,0.00262364000543471,"3 N 3",5,207,NA,NA,NA
5,0.0595714175939587,0.118969385049319,0.747963892680792,0.0729405658275984,0.00723758958091595,"1 W 1",5,207,NA,NA,NA
2,NA,NA,NA,0.0194448756664357,0.002626761783181,"5 W 3",5,207,NA,NA,NA
6,0.108567932367086,0.212005600593788,0.783212967507557,0.174516131530849,0.032917751986786,"4 E 1",5,207,NA,NA,NA
3,0.000947237863155716,0.481787444124569,0.710693916967415,0.0570648107574574,0.00432721277899338,"2 N 3",5,207,NA,NA,NA
5,0.0311036773310927,0.312234993091528,0.711245275617329,0.0687058582490107,0.0131366349097405,"5 W 1",5,207,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",5,207,NA,NA,NA
2,NA,NA,NA,0.0610043571811575,0.00374145797475483,"1 E 1",5,207,NA,NA,NA
2,NA,NA,NA,0.056562090104986,0.00326131648624783,"4 N 1",5,207,NA,NA,NA
3,0.0017669372512374,0.991584724909484,0.193646505070738,0.0286778872121921,0.00214844463599928,"5 N 1",5,207,NA,NA,NA
2,NA,NA,NA,0.0438857347806034,0.00269155581600948,"4 N 3",5,207,NA,NA,NA
4,0.00715428574045929,0.665351122919735,0.573606976687939,0.0452774139219017,0.00282535257876598,"1 N 1",5,207,NA,NA,NA
9,0.178704707135077,0.622252035220397,0.95403723250825,0.132344879647442,0.0292387527427895,"4 E 3",5,207,NA,NA,NA
3,0.0316521079130882,0.466106464199911,0.723777743584206,0.0815618428210297,0.010660641407208,"3 W 1",5,207,NA,NA,NA
3,0.000947237863155716,0.581615606472671,0.587958474085027,0.0601579233964511,0.00394369697242518,"2 E 3",5,207,NA,NA,NA
2,NA,NA,NA,0.00765839697957158,0.000469697113076156,"2 W 3",5,207,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",5,207,NA,NA,NA
3,0.036203060093647,0.45907405867899,0.635074729447386,0.0642233068613818,0.00535889355271488,"3 E 3",5,207,NA,NA,NA
5,0.00256373514890359,0.669061120692802,0.484952947726243,0.0546548206922512,0.00412474469816132,"5 E 1",5,208,NA,NA,NA
5,0.0449756120880053,0.620838822623709,0.945270749692964,0.142483522160958,0.0345192499780072,"4 W 1",5,208,NA,NA,NA
5,0.182960829157669,0.559535344224031,0.973969174487521,0.108712375891884,0.0281894080437626,"2 W 1",5,208,NA,NA,NA
8,0.162698673563962,0.245252507201964,0.583403170177574,0.0676486693663258,0.00774058192640307,"5 N 3",5,208,NA,NA,NA
2,NA,NA,NA,0.0382890903231907,0.00234453313372249,"5 E 3",5,208,NA,NA,NA
2,NA,NA,NA,0.00398392565912067,0.000349222739019942,"1 E 3",5,208,NA,NA,NA
3,0.00100441686983596,0.955271936404099,0.211247606679782,0.0397966057206213,0.00297943617248585,"2 E 1",5,208,NA,NA,NA
3,0.00105072956235232,0.945322611492554,0.479469744226441,0.0538387566609362,0.00330158708322186,"3 E 1",5,208,NA,NA,NA
2,NA,NA,NA,0.0595012684458937,0.00364340584204011,"2 N 1",5,208,NA,NA,NA
3,0.0529651143656598,0.359434263964843,0.637045513805751,0.0747613961527664,0.0114879479887935,"3 N 1",5,208,NA,NA,NA
4,0.0915650386509525,0.359437405365749,0.877377032948615,0.0717753466220692,0.010627044467444,"1 W 3",5,208,NA,NA,NA
4,0.211635644019828,0.156804992495268,0.81998685912125,0.0846004129080121,0.0164501793588395,"3 W 3",5,208,NA,NA,NA
2,NA,NA,NA,0.0427096033613771,0.00261521178392284,"3 N 3",5,208,NA,NA,NA
5,0.0915650386509525,0.773744600170421,0.771948867939607,0.0715963064787579,0.00713908788149447,"1 W 1",5,208,NA,NA,NA
2,NA,NA,NA,0.0334680778896158,0.00778165352461963,"5 W 3",5,208,NA,NA,NA
6,0.13547408706775,0.252367428884779,0.779889085631084,0.245099809856499,0.0660060212259598,"4 E 1",5,208,NA,NA,NA
3,0.00100441686983596,0.499878269941926,0.694142628921642,0.0564150462158036,0.00416193231213341,"2 N 3",5,208,NA,NA,NA
5,0.0472776938260702,0.273915877720804,0.695267614832721,0.063452826017472,0.0176465026588238,"5 W 1",5,208,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",5,208,NA,NA,NA
2,NA,NA,NA,0.0609062926941319,0.00372943885760337,"1 E 1",5,208,NA,NA,NA
2,NA,NA,NA,0.051214984434532,0.00267384444164773,"4 N 1",5,208,NA,NA,NA
3,0.00081113587765098,0.968921824129454,0.320539743251997,0.0233739812675248,0.00162978107150077,"5 N 1",5,208,NA,NA,NA
2,NA,NA,NA,0.0438151884742761,0.002682909420703,"4 N 3",5,208,NA,NA,NA
4,0.00419987550396379,0.665142619145725,0.396946382538576,0.0441851331002451,0.00267178663896274,"1 N 1",5,208,NA,NA,NA
9,0.204211155447007,0.508407569039057,0.965087910164476,0.182920859693989,0.0539248358400379,"4 E 3",5,208,NA,NA,NA
3,0.0483690796939081,0.375877652385816,0.685985865288188,0.099481338126108,0.0219719580756006,"3 W 1",5,208,NA,NA,NA
3,0.00100441686983596,0.601968650589495,0.565865161995746,0.0599063660266195,0.00388464225386637,"2 E 3",5,208,NA,NA,NA
2,NA,NA,NA,0.00764608610857902,0.000468188250844947,"2 W 3",5,208,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",5,208,NA,NA,NA
3,0.0512996735693162,0.401624603423256,0.631385780006397,0.0654886630167182,0.00677960158048125,"3 E 3",5,208,NA,NA,NA
5,0.00370262099006918,0.697274746450641,0.594702648368965,0.0696303501988562,0.00612821622041484,"5 E 1",5,209,NA,NA,NA
5,0.0394454351405642,0.460841273178799,0.949570550680784,0.113093352821139,0.0237052513209533,"4 W 1",5,209,NA,NA,NA
5,0.137773039535584,0.454708074990488,0.942899850781787,0.0924704190645572,0.0170795501581041,"2 W 1",5,209,NA,NA,NA
8,0.12447737899661,0.264595870192078,0.559889474482216,0.0799004163611967,0.0082822071749926,"5 N 3",5,209,NA,NA,NA
2,NA,NA,NA,0.0383683399985156,0.00235424847422636,"5 E 3",5,209,NA,NA,NA
2,NA,NA,NA,0.00555963477432485,0.000680099707435935,"1 E 3",5,209,NA,NA,NA
3,0.002835990396637,0.874124257597576,0.232402344878719,0.040617318326739,0.00348642723264194,"2 E 1",5,209,NA,NA,NA
3,0.00287598013215556,0.776028180608479,0.442558050418997,0.0539939271327175,0.0033319484792336,"3 E 1",5,209,NA,NA,NA
2,NA,NA,NA,0.0596244224870566,0.00365850348678655,"2 N 1",5,209,NA,NA,NA
3,0.0411533173499264,0.435835099912922,0.662148317568043,0.0688139171225453,0.00687877601767827,"3 N 1",5,209,NA,NA,NA
4,0.0672488423749919,0.629675829588677,0.888239886583878,0.0745669040953643,0.00909377047151417,"1 W 3",5,209,NA,NA,NA
4,0.150535508020242,0.125581484033115,0.713802567625282,0.0786397353352479,0.0119646905194375,"3 W 3",5,209,NA,NA,NA
2,NA,NA,NA,0.0427980024894596,0.00262604877001831,"3 N 3",5,209,NA,NA,NA
5,0.0672488423749919,0.842707380875472,0.723947803529235,0.0742479846130947,0.00741552549221418,"1 W 1",5,209,NA,NA,NA
2,NA,NA,NA,0.0223730298031944,0.00347744244175781,"5 W 3",5,209,NA,NA,NA
6,0.108399728722401,0.389975950777238,0.96908182650104,0.176143599570543,0.0332740645992511,"4 E 1",5,209,NA,NA,NA
3,0.002835990396637,0.441082510055233,0.700881827855263,0.0586114350245274,0.0047882686405303,"2 N 3",5,209,NA,NA,NA
5,0.0382790695599963,0.772636046365981,0.608469761169212,0.0784028560241792,0.0156944269737521,"5 W 1",5,209,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",5,209,NA,NA,NA
2,NA,NA,NA,0.0610323548147127,0.00374489300831201,"1 E 1",5,209,NA,NA,NA
2,NA,NA,NA,0.071183133681229,0.00516530835865654,"4 N 1",5,209,NA,NA,NA
3,0.000166908804402048,0.923467749482771,0.352227539927369,0.0312790304703662,0.00256705385991693,"5 N 1",5,209,NA,NA,NA
2,NA,NA,NA,0.0439058759111302,0.00269402693411675,"4 N 3",5,209,NA,NA,NA
4,0.00355521932250425,0.609759604358669,0.339422709814659,0.047386614241391,0.00317966736738041,"1 N 1",5,209,NA,NA,NA
9,0.1562069931193,0.632636626387419,0.910057828775235,0.138282273074517,0.0324668141086077,"4 E 3",5,209,NA,NA,NA
3,0.0323170244337632,0.441583840318847,0.73740251311654,0.0852615725050442,0.012600441076171,"3 W 1",5,209,NA,NA,NA
3,0.002835990396637,0.535451080266992,0.575610888587736,0.0606083478287013,0.00408858981684897,"2 E 3",5,209,NA,NA,NA
2,NA,NA,NA,0.00766191176117345,0.000470128342120026,"2 W 3",5,209,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",5,209,NA,NA,NA
3,0.0405836864388794,0.464712125382223,0.647677391417381,0.0641481983404626,0.00527288313168531,"3 E 3",5,209,NA,NA,NA
