"SR","FRic","FEve","FDiv","FDis","RaoQ","kde.alpha","kde.evenness","kde.dispersion","sev.blueplots","n_trait","traits","mean_cor","min_cor","max_cor"
4,0.639204222081179,0.517582632522871,0.563095416494131,0.482770243025094,0.370059761648176,14132.4618898879,0.473267840232404,62.7131272804888,"1 W 3",5,5,NA,NA,NA
4,1.44337985693306,0.15874630723833,0.915806381909458,0.596721917730547,0.834088270657796,45740.5534624375,0.398977677334205,122.301938911409,"3 W 3",5,5,NA,NA,NA
2,NA,NA,NA,0.30282218614905,0.131471364048875,514.367074971964,0.582964766342362,33.0639532439218,"3 N 3",5,5,NA,NA,NA
5,0.781093881624268,0.0924056527876367,0.664233683460814,0.515316463996689,0.315671673622702,11345.9453683505,0.448025423811895,56.4262889178199,"1 W 1",5,5,NA,NA,NA
2,NA,NA,NA,0.215601030537719,0.322932691880971,18184.351107,0.492132548419294,77.1796330681798,"5 W 3",5,5,NA,NA,NA
6,1.29598033198698,0.208349592312603,0.693388875306592,1.31104001731897,1.87512294437943,11800.2468075209,0.487308389148699,63.1377322863436,"4 E 1",5,5,NA,NA,NA
3,0.0720517626623379,0.419204997635417,0.96864234450147,0.387178843005811,0.197403387864893,13782.7168389795,0.54160541102667,61.6283858359276,"2 N 3",5,5,NA,NA,NA
5,2.78428243766448,0.336259238720142,0.815422553966556,0.679120518237555,1.09149365060193,68488.4607273181,0.50470135030877,139.740460555833,"5 W 1",5,5,NA,NA,NA
2,NA,NA,NA,0.431841442024485,0.187485547732779,536.791502275988,0.588830499011577,34.9255467701737,"1 E 1",5,5,NA,NA,NA
2,NA,NA,NA,0.494159527352076,0.248929515097754,3951.07354825549,0.574214507749832,70.1249617641091,"4 N 1",5,5,NA,NA,NA
3,0.103090141895381,0.876685360706219,0.621669261552724,0.233318753515096,0.122883065762966,3695.97136125707,0.511229269649793,47.2332997820507,"5 N 1",5,5,NA,NA,NA
2,NA,NA,NA,0.310661071891657,0.134874645077619,517.040995385276,0.581208305683248,33.9588706301735,"4 N 3",5,5,NA,NA,NA
4,0.225992797416564,0.144403054070904,0.951311052829494,0.333809005583157,0.18444205768611,12134.5179619224,0.509574346114039,57.5275160377095,"1 N 1",5,5,NA,NA,NA
9,10.6313381106879,0.681747772882019,0.933236522726406,1.31959944670062,2.74819656719883,76228.2255577865,0.479308915673026,142.903278678416,"4 E 3",5,5,NA,NA,NA
3,0.876803105410462,0.352634936066669,0.624998411850402,0.615838447460023,0.723916516706291,24445.5527610846,0.498162383534995,82.8272365562199,"3 W 1",5,5,NA,NA,NA
3,0.0720517626623379,0.510425475421855,0.989943761739703,0.422246293939126,0.19288292706571,13146.3680101586,0.526778092812921,60.2785166524926,"2 E 3",5,5,NA,NA,NA
2,NA,NA,NA,0.0542127373858413,0.0235366589997203,417.86871514437,0.494854036768138,28.9962084601273,"2 W 3",5,5,NA,NA,NA
3,1.04048410242266,0.223556157812494,0.632790169800321,0.460610396475615,0.292118579429447,7741.54405245864,0.516528908882526,44.9404915686294,"3 E 3",5,5,NA,NA,NA
5,0.159773054982785,0.889090710092193,0.39420592072452,0.519124423980628,0.331145490333174,190.423207343993,0.50255047028317,12.0629396364995,"5 E 1",5,6,NA,NA,NA
5,4.0753103108882,0.568892918243234,0.950043779470051,0.793137016604033,1.23877573875086,983.95393914849,0.506625773450024,56.134151028525,"4 W 1",5,6,NA,NA,NA
5,2.59545414838551,0.425955221168592,0.95967938460946,0.870561890270431,1.73946025757647,948.562915352744,0.548558785295872,30.146248472109,"2 W 1",5,6,NA,NA,NA
8,6.46278862599502,0.357664506261566,0.562974471822716,0.692126110413932,0.68190152421352,2035.26775981173,0.267801477197922,53.8284059260649,"5 N 3",5,6,NA,NA,NA
2,NA,NA,NA,0.337906122466239,0.182599001904054,465.952182266104,0.574272654459995,33.1828034685649,"5 E 3",5,6,NA,NA,NA
2,NA,NA,NA,0.0370722338308618,0.0302397066716253,357.842238318901,0.585693909027238,12.9121825239739,"1 E 3",5,6,NA,NA,NA
3,0.058265887095906,0.998908958489097,0.96638370619513,0.360492327463966,0.223626180627373,732.197718600341,0.563092069618642,31.6561282146981,"2 E 1",5,6,NA,NA,NA
3,0.0712495262901834,0.356077723882481,0.699188110459653,0.476232263580326,0.258977221638684,685.541868465112,0.544121648784109,33.8566200241142,"3 E 1",5,6,NA,NA,NA
2,NA,NA,NA,0.525106309203621,0.283758954274889,494.273099982918,0.581384217906409,33.7959653290606,"2 N 1",5,6,NA,NA,NA
3,0.558686679908045,0.345368741721692,0.607596684887467,0.598227872722642,0.524354780028904,373.893603515426,0.50548342744418,33.5655012893332,"3 N 1",5,6,NA,NA,NA
4,0.37696198430747,0.639832461215449,0.445027864496199,0.554217985930966,0.443439682383433,766.859736267811,0.442529204911228,38.6227529291052,"1 W 3",5,6,NA,NA,NA
4,2.21428659726382,0.0757550221832385,0.903406580996705,0.711134870793557,1.15639669891484,1848.78564310786,0.56290714380597,53.6219752782929,"3 W 3",5,6,NA,NA,NA
2,NA,NA,NA,0.376917715780075,0.203680235797663,473.659144962658,0.579767738146801,32.7481879397014,"3 N 3",5,6,NA,NA,NA
5,0.403794772611132,0.139076209662594,0.503984497884059,0.612616138425167,0.421906017393922,570.18475908572,0.430123639852969,31.863184674461,"1 W 1",5,6,NA,NA,NA
2,NA,NA,NA,0.17691513891883,0.217440452712003,391.83364865041,0.49520837743666,33.1207312015319,"5 W 3",5,6,NA,NA,NA
6,2.00483064472877,0.232457694331104,0.77575484422925,1.30000195738731,1.86795386174405,771.401906536629,0.462761424339512,27.2561564861832,"4 E 1",5,6,NA,NA,NA
3,0.058265887095906,0.533332454697906,0.897695106339879,0.483554387714408,0.298753940320763,761.033447625733,0.499797544793037,32.6006787550543,"2 N 3",5,6,NA,NA,NA
5,4.51529929703602,0.099248097511559,0.701238800713855,0.690092193618753,1.45249007236596,3120.61141050124,0.474619748954887,78.050596616277,"5 W 1",5,6,NA,NA,NA
2,NA,NA,NA,0.537505828013961,0.290459453639427,496.67128351219,0.587896925467646,33.5226670078447,"1 E 1",5,6,NA,NA,NA
2,NA,NA,NA,0.448549730237294,0.205098860214659,239.279161270105,0.575819276743493,11.2856793132012,"4 N 1",5,6,NA,NA,NA
3,0.0268327883036617,0.990605943684048,0.388724211711513,0.236694867055178,0.137372582051076,162.126485110766,0.52357087407351,11.1680000860578,"5 N 1",5,6,NA,NA,NA
2,NA,NA,NA,0.386674645897838,0.208952722984778,471.843652723347,0.581397689797322,34.1809461292852,"4 N 3",5,6,NA,NA,NA
4,0.165126583774632,0.784819288027632,0.999628551643752,0.375139766095905,0.230729349059357,538.499781079149,0.486557799570606,33.3384373900103,"1 N 1",5,6,NA,NA,NA
9,10.4222291480259,0.496000398944256,0.920347705174036,1.35337012835542,3.21765495957948,3229.05800196954,0.47588965340225,83.919031206868,"4 E 3",5,6,NA,NA,NA
3,0.368607984271249,0.330944667260955,0.614648590896667,0.674012875435036,0.674064862721107,899.040666179712,0.498645442453298,47.828359546653,"3 W 1",5,6,NA,NA,NA
3,0.058265887095906,0.639343285144169,0.917507631304424,0.525171575682116,0.295482065236336,741.844649777386,0.518579106703982,32.7674363101228,"2 E 3",5,6,NA,NA,NA
2,NA,NA,NA,0.067477688479532,0.0364638511940139,384.988830913916,0.486516122092305,29.1445465435982,"2 W 3",5,6,NA,NA,NA
3,0.455043542796241,0.311220267210425,0.621100900095204,0.560892614360112,0.366875146727221,447.226297930457,0.502508514718003,29.3711788552246,"3 E 3",5,6,NA,NA,NA
5,0.321009862917342,0.723463999618835,0.361730131436974,0.629800843884556,0.600699043907566,137.48669273731,0.655724257253321,12.0385278054531,"5 E 1",5,7,NA,NA,NA
5,3.81627291309412,0.566663753095756,0.941013451567803,0.784769164865673,1.18098196719778,1127.25723680267,0.421032092407507,55.5253994755272,"4 W 1",5,7,NA,NA,NA
5,5.91642354692115,0.477158831372509,0.963467725869,0.926219479510449,1.79450321753871,769.495962201721,0.573210092285513,29.2839061548553,"2 W 1",5,7,NA,NA,NA
8,6.60024143708336,0.300414995824458,0.765316382657311,0.939178039446262,1.14547346817378,1251.37469703027,0.364436074675931,54.1051975640984,"5 N 3",5,7,NA,NA,NA
2,NA,NA,NA,0.642516699767263,0.660199388544877,227.878594014686,0.586098063268605,32.9615026894003,"5 E 3",5,7,NA,NA,NA
2,NA,NA,NA,0.0480086742015776,0.0507130216643947,32.7061235887257,0.603661632158151,12.4558142231726,"1 E 3",5,7,NA,NA,NA
3,0.0425746723386948,0.799935942600382,0.248400359425866,0.6598057233991,0.743464852921543,326.577198752351,0.560648654234829,32.1052887837266,"2 E 1",5,7,NA,NA,NA
3,0.215548484771217,0.941827672895359,0.468852833011771,0.903659781151701,0.929137081891725,172.013993854442,0.497697017758575,33.6006094007189,"3 E 1",5,7,NA,NA,NA
2,NA,NA,NA,0.998471322016924,1.02595023057602,241.747517815007,0.59831941167181,34.3429762317807,"2 N 1",5,7,NA,NA,NA
3,0.825308130878357,0.44354056273845,0.624945586452637,1.06403459443321,1.2638105930338,996.5434228245,0.594484263760128,35.1500616135101,"3 N 1",5,7,NA,NA,NA
4,0.858546671834745,0.590607482360499,0.736459472524096,0.842402936108265,1.09352629906857,464.869865578579,0.556298385685668,39.6088903096434,"1 W 3",5,7,NA,NA,NA
4,4.59777476705517,0.0856041408787935,0.819390046022514,1.16834537719873,1.88975269921457,1384.80203839401,0.537736067547866,53.0303444914367,"3 W 3",5,7,NA,NA,NA
2,NA,NA,NA,0.716695883043745,0.736420055586886,229.084683855769,0.590610276144951,32.7232595786239,"3 N 3",5,7,NA,NA,NA
5,0.90112134417344,0.426003458708695,0.59928481561842,1.10014021318199,1.32157456164541,337.394065957973,0.485588830402338,33.1642345409489,"1 W 1",5,7,NA,NA,NA
2,NA,NA,NA,0.177392462361597,0.218615359957727,476.187442241429,0.613602688451046,31.8124498865601,"5 W 3",5,7,NA,NA,NA
6,4.091987024765,0.884548202796107,0.733405733760067,1.41044608447604,2.06492383714996,715.274878535567,0.464660461600587,27.4128128777508,"4 E 1",5,7,NA,NA,NA
3,0.0425746723386948,0.706939302184164,0.706218573107266,0.911159241337686,1.03355382314736,339.286762261679,0.50052152422637,32.1960582462084,"2 N 3",5,7,NA,NA,NA
5,7.94175127559311,0.533720096633829,0.588464339693241,0.76857737903944,1.61627890496478,2469.69516826241,0.452827077350668,75.7420162879031,"5 W 1",5,7,NA,NA,NA
2,NA,NA,NA,1.02204857432172,1.05017635195284,242.257378093268,0.592226702496277,34.2808192505672,"1 E 1",5,7,NA,NA,NA
2,NA,NA,NA,0.567286011196394,0.328054648433644,100.799368912652,0.58674802280953,11.1399224324345,"4 N 1",5,7,NA,NA,NA
3,0.0827869870853416,0.983296566645585,0.25974137953355,0.251222924184075,0.21901700691608,120.011942227823,0.634003390156535,11.1437219992675,"5 N 1",5,7,NA,NA,NA
2,NA,NA,NA,0.735248345169527,0.755483099638318,231.911430611011,0.589111485946719,33.8042688843739,"4 N 3",5,7,NA,NA,NA
4,0.582243558120814,0.564165333520734,0.453248436271656,0.723035005306958,0.736800157130823,228.072120338864,0.542485018475293,31.5294283586977,"1 N 1",5,7,NA,NA,NA
9,13.762198399612,0.516476191392207,0.855179074431158,1.3214044798726,3.0674912505731,2404.69319080637,0.468454443493025,87.1438133671948,"4 E 3",5,7,NA,NA,NA
3,0.624408640834951,0.546525348325564,0.668333219557101,1.13177739271232,1.49656794222357,537.663307606452,0.66519453917691,48.9823779709292,"3 W 1",5,7,NA,NA,NA
3,0.0425746723386948,0.827977318686789,0.583270800443201,0.99553090941642,1.05225273331325,329.388841757221,0.517621762119484,32.4220104460025,"2 E 3",5,7,NA,NA,NA
2,NA,NA,NA,0.128306469836527,0.131837589533642,189.058895361036,0.49065318520283,29.6781488804813,"2 W 3",5,7,NA,NA,NA
3,0.822568900586835,0.46229839884036,0.607824167788927,1.04806159902077,1.17192703877122,903.741497588813,0.545388587628169,29.9348433931949,"3 E 3",5,7,NA,NA,NA
5,0.183458305379449,0.833546465661154,0.339766650056291,0.502595018291819,0.311394332482005,138.181048716993,0.6620396438083,12.0801734566682,"5 E 1",5,8,NA,NA,NA
5,4.85037920280575,0.548086948525483,0.950978433721804,0.762339367283271,1.12533133523941,1138.08353565479,0.426921580735279,56.5019498657517,"4 W 1",5,8,NA,NA,NA
5,3.64281822012005,0.435925749970672,0.960221139071505,0.877995346451324,1.70025044431068,762.317384760306,0.578220123815455,28.7023872641463,"2 W 1",5,8,NA,NA,NA
8,5.18116145719726,0.255808268563212,0.566498390353787,0.688090649527501,0.648780042170523,1229.81422485618,0.350015553071087,54.4666733497644,"5 N 3",5,8,NA,NA,NA
2,NA,NA,NA,0.320414754606079,0.164184173375147,227.154646161733,0.579377163400757,33.5634741826589,"5 E 3",5,8,NA,NA,NA
2,NA,NA,NA,0.0215278355913594,0.0101971967471705,32.6988393377497,0.603582818757321,12.2531379832534,"1 E 3",5,8,NA,NA,NA
3,0.0290044352633128,0.856013485663095,0.475499483394224,0.335772034110088,0.184255221765853,324.968747176572,0.560605373711556,32.5725541775843,"2 E 1",5,8,NA,NA,NA
3,0.124417253868262,0.522561820332064,0.681810934202001,0.451436780317685,0.232070710551059,172.237282938128,0.494325430906707,32.131369033717,"3 E 1",5,8,NA,NA,NA
2,NA,NA,NA,0.497924713460592,0.255142300120011,240.796352514025,0.591532550584934,34.2004701619914,"2 N 1",5,8,NA,NA,NA
3,0.919383056654663,0.329666877870267,0.630036828569023,0.572209637698804,0.500542577650229,996.311384741221,0.585622695578025,35.8356788951458,"3 N 1",5,8,NA,NA,NA
4,0.678174265099972,0.400059550124061,0.748939954135311,0.560439152023167,0.621705927719191,465.231293947432,0.554341136511286,39.1840310972166,"1 W 3",5,8,NA,NA,NA
4,2.38922112597227,0.0786296547908528,0.940651247368657,0.682946393294853,1.11596165670938,1393.66218220497,0.528552375246971,53.9020201391171,"3 W 3",5,8,NA,NA,NA
2,NA,NA,NA,0.357406952341986,0.183139397250735,232.237592512961,0.588377490448081,32.638938463917,"3 N 3",5,8,NA,NA,NA
5,0.707178700363285,0.0572834728196695,0.677388067138794,0.580849827104245,0.43280668974468,334.733889849158,0.487880939501708,32.6909091427922,"1 W 1",5,8,NA,NA,NA
2,NA,NA,NA,0.171818097231378,0.205091734697258,476.9801246913,0.624075305706373,33.0202659215504,"5 W 3",5,8,NA,NA,NA
6,3.33730122446874,0.738543743677565,0.710562086501152,1.25277807169091,1.69829095298162,714.227029706208,0.457030519016177,27.3332468458404,"4 E 1",5,8,NA,NA,NA
3,0.0290044352633128,0.655035783725442,0.821149191950475,0.446607670213367,0.246866672333871,341.194883478761,0.505108962568023,33.5228291193117,"2 N 3",5,8,NA,NA,NA
5,4.34678890729814,0.182865576965563,0.622252949963308,0.655504715432043,1.35118557289056,2490.81102042793,0.465166462343422,75.9710480950733,"5 W 1",5,8,NA,NA,NA
2,NA,NA,NA,0.509682383750349,0.261167064428118,242.205166871804,0.592192752102072,34.6543125512547,"1 E 1",5,8,NA,NA,NA
2,NA,NA,NA,0.317569715715951,0.102806413296805,100.689908191016,0.584000879984665,11.3056694969889,"4 N 1",5,8,NA,NA,NA
3,0.00734573270753931,0.780702260508482,0.918446360186684,0.220604867817796,0.124563675061473,120.954073182129,0.646878170417959,11.2670828487861,"5 N 1",5,8,NA,NA,NA
2,NA,NA,NA,0.366658824863781,0.187880162213418,231.447396471044,0.583821038625531,33.1888509875262,"4 N 3",5,8,NA,NA,NA
4,0.238939653435807,0.36822665131918,0.637161429280442,0.361681470773671,0.217321584550903,230.367661000259,0.556855836476015,33.3463389317302,"1 N 1",5,8,NA,NA,NA
9,12.9042435719616,0.677567323873085,0.882319639572237,1.2968562408394,2.89161252797093,2395.81181090187,0.46589505753949,85.3543023580351,"4 E 3",5,8,NA,NA,NA
3,0.652621021804851,0.324391675120701,0.660140786110478,0.636230066478224,0.604796655236002,539.827546520006,0.662040321569624,49.1063349811506,"3 W 1",5,8,NA,NA,NA
3,0.0290044352633128,0.772496197551487,0.739752111076032,0.494632941459821,0.259026039640192,331.55954953897,0.511558178532431,32.5273707873839,"2 E 3",5,8,NA,NA,NA
2,NA,NA,NA,0.063984774344285,0.0327865278776785,188.284581296312,0.490540247043642,29.5399453243577,"2 W 3",5,8,NA,NA,NA
3,0.700642102425764,0.284774195177592,0.62991825275578,0.534598939871024,0.345414829449907,906.344191346533,0.544266420392762,30.0902282158115,"3 E 3",5,8,NA,NA,NA
5,0.402436465580696,0.634389390963713,0.667884337452375,0.560404327297023,0.374215754116785,4609.36993389866,0.504264843046908,47.9872176648284,"5 E 1",5,9,NA,NA,NA
5,7.53451433362023,0.487128582957372,0.926917347305685,1.00949035167173,2.19353441143237,93817.2935958646,0.55727223257896,196.358477880466,"4 W 1",5,9,NA,NA,NA
5,1.94912412646483,0.258881746268585,0.941951428522109,0.864283660200726,1.76596969509388,21323.8871785226,0.377730182052806,104.275352865116,"2 W 1",5,9,NA,NA,NA
8,3.3096634191808,0.285347380223299,0.478127650363611,0.766552388827681,0.744226005760567,26724.0253593022,0.405137540157621,84.496752712541,"5 N 3",5,9,NA,NA,NA
2,NA,NA,NA,0.320415614913468,0.164185055038958,506.321211012971,0.581365325152703,32.6870674649648,"5 E 3",5,9,NA,NA,NA
2,NA,NA,NA,0.0399066896282038,0.035040594783814,16506.3195240357,0.577160324548657,97.9857401969282,"1 E 3",5,9,NA,NA,NA
3,0.0795273390034046,0.903401255531012,0.904294531778678,0.353656671116437,0.212289920566233,13294.7937957163,0.542976894809207,61.4221017951424,"2 E 1",5,9,NA,NA,NA
3,0.220046008476868,0.320460441224345,0.721988254301334,0.452024537922998,0.233978845450079,24626.6556382976,0.532386552181025,85.0361598241935,"3 E 1",5,9,NA,NA,NA
2,NA,NA,NA,0.497926050378771,0.255143670226083,536.819480283648,0.587984996264214,33.8709920333319,"2 N 1",5,9,NA,NA,NA
3,0.713001537125049,0.333564143005425,0.633391517801126,0.570940190994671,0.493770490144388,1253.54569676684,0.526471682850485,35.533579575797,"3 N 1",5,9,NA,NA,NA
4,0.515985081450423,0.620689560192762,0.839406902950233,0.49969380716869,0.381620803115686,14121.4644279605,0.477978046233165,61.852565296,"1 W 3",5,9,NA,NA,NA
4,1.50033997580533,0.0850965973362228,0.893031972426727,0.695620617260128,1.20414372846176,45348.9329103538,0.392564607888848,119.462135008337,"3 W 3",5,9,NA,NA,NA
2,NA,NA,NA,0.357407911972707,0.183140380703498,514.938062382917,0.58256131139313,33.230681121677,"3 N 3",5,9,NA,NA,NA
5,0.583092045178224,0.166407595005169,0.739020439274447,0.590578168481,0.393315739942992,11387.729888284,0.452250686512861,56.9593910178309,"1 W 1",5,9,NA,NA,NA
2,NA,NA,NA,0.185485676414024,0.239018273080059,18048.2195161487,0.483081147501767,78.1305027628408,"5 W 3",5,9,NA,NA,NA
6,0.620551507174401,0.204534247205604,0.758309221038551,1.2409410685381,1.66104597779939,11928.7978171158,0.475280179927359,64.0808953452969,"4 E 1",5,9,NA,NA,NA
3,0.0795273390034046,0.461804760850446,0.653652394343172,0.457075709594243,0.270947803431554,13671.1403056234,0.539839517703625,61.8655341764041,"2 N 3",5,9,NA,NA,NA
5,2.66169755866018,0.188023395858451,0.735766708848843,0.742464028841934,1.51505080460508,69121.2597292481,0.52298404071712,135.802496633491,"5 W 1",5,9,NA,NA,NA
2,NA,NA,NA,0.509683752237645,0.261168466886983,540.676732691361,0.588037618593425,34.7170379342226,"1 E 1",5,9,NA,NA,NA
2,NA,NA,NA,0.515166482140889,0.270543588041592,3941.89750708536,0.579553222305567,70.4549063244663,"4 N 1",5,9,NA,NA,NA
3,0.0988618764125481,0.945204337142793,0.627925745892975,0.25519591536922,0.15584937050186,3709.33800933966,0.506884502584562,46.9611678388301,"5 N 1",5,9,NA,NA,NA
2,NA,NA,NA,0.3666598093356,0.187881171123939,515.839893463102,0.581620391758362,33.7848001097292,"4 N 3",5,9,NA,NA,NA
4,0.186692275477743,0.413132801070575,0.647787543242494,0.38204499051909,0.251333544591505,12152.9439082986,0.503377994852165,58.1046593140995,"1 N 1",5,9,NA,NA,NA
9,13.3409253346136,0.728445740689378,0.862574250452628,1.32375990069624,3.06217812642117,75576.5622147075,0.475997227330194,145.755125603236,"4 E 3",5,9,NA,NA,NA
3,0.601412999792742,0.304124168814966,0.654972606683297,0.653632016608694,0.667980825711237,24174.5063458727,0.493813461285226,82.346556045132,"3 W 1",5,9,NA,NA,NA
3,0.0795273390034046,0.559016993998319,0.702033999126438,0.498038395552132,0.266985844057298,13115.9994311456,0.535486579381304,59.466394830685,"2 E 3",5,9,NA,NA,NA
2,NA,NA,NA,0.0639849461421606,0.0327867039402949,420.270786209973,0.492739111930499,29.1692209100559,"2 W 3",5,9,NA,NA,NA
3,0.558213636318258,0.293194430925821,0.625719140650915,0.533767229264877,0.340461241807996,7795.90920999212,0.519271918508831,45.1811823096414,"3 E 3",5,9,NA,NA,NA
5,0.613908894204578,0.847168033889264,0.44848366617235,0.634220349058114,0.564843118876318,189.946121119649,0.500780034241152,12.1055935171967,"5 E 1",5,10,NA,NA,NA
5,2.69826384204256,0.571331676701593,0.950243252500632,0.76253578080813,1.11039915227296,1008.90103328389,0.504990298804404,58.9050415295046,"4 W 1",5,10,NA,NA,NA
5,5.29598238536053,0.43520920303114,0.859820821314709,0.788157742761616,1.28795745048113,948.147135320755,0.561731272935447,28.6249508886609,"2 W 1",5,10,NA,NA,NA
8,10.0506615693535,0.236497711845333,0.879682080007297,0.835152463143005,1.03894814612151,2024.74455740331,0.261221292328291,54.2319680844399,"5 N 3",5,10,NA,NA,NA
2,NA,NA,NA,0.628037117511429,0.630778527723478,467.725131458727,0.586295372681547,32.8253976193519,"5 E 3",5,10,NA,NA,NA
2,NA,NA,NA,0.055579611854339,0.0679690315075878,361.885122284284,0.575757404976777,13.2053284765419,"1 E 3",5,10,NA,NA,NA
3,0.0692827432204115,0.874840991863827,0.229883687385738,0.650451699031222,0.732026486741275,730.845501209103,0.56515018106188,31.1367069896151,"2 E 1",5,10,NA,NA,NA
3,0.411176844487786,0.847286900248689,0.458554512834009,0.883590104716914,0.8888501741289,690.157263362559,0.548205819397431,34.6062211247504,"3 E 1",5,10,NA,NA,NA
2,NA,NA,NA,0.975970042840099,0.980230195890761,498.530484513567,0.584146099125323,32.6130452254038,"2 N 1",5,10,NA,NA,NA
3,0.973313369292126,0.450462397914147,0.632118816002666,1.03452647270205,1.18174656097605,372.088635746951,0.51181515842187,33.396684338928,"3 N 1",5,10,NA,NA,NA
4,1.08267771916974,0.60424603060886,0.936788076354724,0.879093566083933,1.13788979764782,770.38602657171,0.445677717362137,38.4774154017109,"1 W 3",5,10,NA,NA,NA
4,3.83833403354804,0.658223976778616,0.704729940671675,1.10495253779874,1.47319516911446,1820.65207659294,0.55812365213312,52.8517141072001,"3 W 3",5,10,NA,NA,NA
2,NA,NA,NA,0.700544618812467,0.703602527522732,473.095744329987,0.576989529983086,33.6813746219723,"3 N 3",5,10,NA,NA,NA
5,1.15196046239015,0.431378130926198,0.643983592455181,1.08828174245716,1.31151917377628,575.143643840411,0.421526604764018,32.1369485254862,"1 W 1",5,10,NA,NA,NA
2,NA,NA,NA,0.169446033450909,0.199467967251195,397.735923644136,0.490244710732933,32.0036774944069,"5 W 3",5,10,NA,NA,NA
6,4.17994440213284,0.220705520064899,0.615151597051318,1.30018207030244,1.78002496911435,774.490838804291,0.462859447701276,27.294660123526,"4 E 1",5,10,NA,NA,NA
3,0.0692827432204115,0.63825533859677,0.698915591195932,0.897127601064083,1.01257604994467,751.735194551688,0.498407749159241,33.0912266086419,"2 N 3",5,10,NA,NA,NA
5,6.96474623713901,0.465037661618364,0.580247753412141,0.755524520357136,1.27654017265416,3097.6498816771,0.479088348327345,76.3001031801087,"5 W 1",5,10,NA,NA,NA
2,NA,NA,NA,0.999015964575218,1.00337671410884,499.254727982313,0.582506718780439,34.5032874658974,"1 E 1",5,10,NA,NA,NA
2,NA,NA,NA,0.646796120742248,0.426458583684696,238.738370395991,0.580059010373929,11.6516041478903,"4 N 1",5,10,NA,NA,NA
3,0.0917537928511682,0.868162698421205,0.243365225415549,0.272611565663488,0.219677484540166,161.229151892124,0.514991363187086,10.7732720746739,"5 N 1",5,10,NA,NA,NA
2,NA,NA,NA,0.718678987678579,0.721816053723041,475.594535998601,0.583845611480507,32.7421755067569,"4 N 3",5,10,NA,NA,NA
4,0.588363269686359,0.637515434272937,0.480209640421669,0.703088472014351,0.687614768718568,540.117970467089,0.488381482500156,32.8901474949578,"1 N 1",5,10,NA,NA,NA
9,10.4021220575197,0.554284409719299,0.875712226409687,1.25575399533279,2.64071192463513,3225.87245653613,0.475540032735679,85.7130499028491,"4 E 3",5,10,NA,NA,NA
3,0.728556167011774,0.555722647124659,0.732662482074071,1.09601310599816,1.38810702485011,908.022689482303,0.494401707949284,49.7788797069023,"3 W 1",5,10,NA,NA,NA
3,0.0692827432204115,0.75439448589885,0.573076384040046,0.975007464861329,1.0131789680251,736.363396424321,0.515193399338216,32.3764464272901,"2 E 3",5,10,NA,NA,NA
2,NA,NA,NA,0.125414989996973,0.125962432058493,387.331254106108,0.487237002801147,30.3512821239534,"2 W 3",5,10,NA,NA,NA
3,1.48526397967116,0.454569669287592,0.631528127386118,1.0250052406606,1.12361076205798,446.019935100417,0.499850929560964,29.6424980506501,"3 E 3",5,10,NA,NA,NA
5,0.45614617271653,0.866157165228448,0.525453472339857,0.493551430447256,0.275538407450757,191.564912888219,0.697827954481267,12.176667749783,"5 E 1",5,11,NA,NA,NA
5,3.27637129422232,0.579676905605291,0.973624550482445,0.739170713210285,1.05474852031458,1005.61493049633,0.377082976505423,56.7175319202313,"4 W 1",5,11,NA,NA,NA
5,3.43814142598469,0.433071661943826,0.889381656556252,0.723405195010689,1.19370467725309,946.686609859067,0.387674354144241,28.9269939386299,"2 W 1",5,11,NA,NA,NA
8,7.76554811691843,0.33848772427032,0.751022520299352,0.566003717962522,0.542254720118253,2031.59880256712,0.448970581945039,54.2142832361777,"5 N 3",5,11,NA,NA,NA
2,NA,NA,NA,0.29029041744695,0.134763312553748,469.626441025546,0.763505701756093,32.9198633147812,"5 E 3",5,11,NA,NA,NA
2,NA,NA,NA,0.0353229126847494,0.0274532065903636,361.049267477715,0.460649953333604,13.2889243210156,"1 E 3",5,11,NA,NA,NA
3,0.101160512197154,0.927876590186309,0.395997189788351,0.315774884671832,0.172816855585586,728.001742802434,0.696848464387249,32.6672100029288,"2 E 1",5,11,NA,NA,NA
3,0.32139903445066,0.326773699071141,0.783584707029861,0.40940287101368,0.191783802788234,682.28818456731,0.587158212357943,33.8486258075249,"3 E 1",5,11,NA,NA,NA
2,NA,NA,NA,0.451111476140761,0.209422265434752,493.071921091834,0.896149306955683,33.4849289185039,"2 N 1",5,11,NA,NA,NA
3,0.701850247112781,0.334253364463531,0.593425118991551,0.516582981183905,0.418478545592482,375.010206989762,0.760241096673377,33.3420632127068,"3 N 1",5,11,NA,NA,NA
4,1.62594629841973,0.382982949992343,0.759722399427132,0.617830545900098,0.666069426298445,768.183631342078,0.717723133824217,38.6764915743551,"1 W 3",5,11,NA,NA,NA
4,2.07142720261874,0.0923926195045602,0.799708744214971,0.592004411747325,0.699404126609265,1818.6908002884,0.501276592995403,52.725286073501,"3 W 3",5,11,NA,NA,NA
2,NA,NA,NA,0.323804730906823,0.150321869186581,474.864894362472,0.787714717807324,33.5769782033421,"3 N 3",5,11,NA,NA,NA
5,1.62594629841973,0.0621858410670405,0.785992308611565,0.558536695013753,0.422751301875548,572.82380311182,0.726783902498471,32.8964786638003,"1 W 1",5,11,NA,NA,NA
